Sample #,Ithd,LSL,USL,Average,IHD 2nd Order,LSL,USL,Average,IHD 3rd Order,LSL,USL,Average,IHD 4th Order,LSL,USL,Average,IHD 5th Order,LSL,USL,Average,IHD 6th Order,LSL,USL,Average,IHD 7th Order,LSL,USL,Average,IHD 8th Order,LSL,USL,Average,IHD 9th Order,LSL,USL,Average,IHD 10th Order,LSL,USL,Average,IHD 11th Order,LSL,USL,Average,IHD 12th Order,LSL,USL,Average,IHD 13th Order,LSL,USL,Average,IHD 14th Order,LSL,USL,Average,IHD 15th Order,LSL,USL,Average,IHD 16th Order,LSL,USL,Average,IHD 17th Order,LSL,USL,Average,IHD 18th Order,LSL,USL,Average,IHD 19th Order,LSL,USL,Average,IHD 20th Order,LSL,USL,Average,IHD 21st Order,LSL,USL,Average,IHD 22nd Order,LSL,USL,Average,IHD 23rd Order,LSL,USL,Average,IHD 24th Order,LSL,USL,Average,IHD 25th Order,LSL,USL,Average,IHD 26th Order,LSL,USL,Average,IHD 27th Order,LSL,USL,Average,IHD 28th Order,LSL,USL,Average,IHD 29th Order,LSL,USL,Average,IHD 30th Order,LSL,USL,Average,IHD 31st Order,LSL,USL,Average,IHD 32nd Order,LSL,USL,Average,IHD 33rd Order,LSL,USL,Average,IHD 34th Order,LSL,USL,Average,IHD 35th Order,LSL,USL,Average,IHD 36th Order,LSL,USL,Average,IHD 37th Order,LSL,USL,Average,IHD 38th Order,LSL,USL,Average,IHD 39th Order,LSL,USL,Average,IHD 40th Order,LSL,USL,Average
83,1.81,0,5,2.114516129,0.0450492,0,1.08,0.064152332,0.0874944,0,2.3,0.083432544,0.0274722,0,0.43,0.030511829,0.0387996,0,1.14,0.043709477,0.0180978,0,0.3,0.021216677,0.0236964,0,0.77,0.03443282,0.0118482,0,0.23,0.014724047,0.0212226,0,0.4,0.033285871,0.0075516,0,0.184,0.009647632,0.0249984,0,0.33,0.033345516,0.0044268,0,0.153,0.006295787,0.0249984,0,0.21,0.031964962,0.0024738,0,0.131,0.004002141,0.0249984,0,0.15,0.030447338,0.0018228,0,0.115,0.002964328,0.0256494,0,0.132,0.028973316,0.0018228,0,0.102,0.002531812,0.0243474,0,0.118,0.027301515,0.001302,0,0.092,0.002363222,0.0243474,0,0.107,0.026162533,0.001302,0,0.084,0.002288715,0.0243474,0,0.098,0.025039437,0.0018228,0,0.077,0.002278765,0.0212226,0,0.09,0.021993417,0.0024738,0,0.071,0.002386524,0.0187488,0,0.083,0.019467714,0.0024738,0,0.066,0.002741092,0.016275,0,0.078,0.017177866,0.0031248,0,0.061,0.003439278,0.015624,0,0.073,0.015628805,0.0037758,0,0.058,0.004708674,0.0124992,0,0.068,0.016191489,0.0037758,0,0.054,0.00679766,0.016275,0,0.064,0.024026553,0.0031248,0,0.051,0.008981084,0.0231756,0,0.061,0.030315382,0.0031248,0,0.048,0.00907563,0.0174468,0,0.058,0.025523433,0.0024738,0,0.046,0.007052405
84,2.85,0,5,2.114516129,0.1143579,0,1.08,0.064152332,0.0805319,0,2.3,0.083432544,0.0898991,0,0.43,0.030511829,0.0437136,0,1.14,0.043709477,0.063749,0,0.3,0.021216677,0.0368183,0,0.77,0.03443282,0.0424126,0,0.23,0.014724047,0.0418922,0,0.4,0.033285871,0.0256297,0,0.184,0.009647632,0.045535,0,0.33,0.033345516,0.0137906,0,0.153,0.006295787,0.0437136,0,0.21,0.031964962,0.0075458,0,0.131,0.004002141,0.0405912,0,0.15,0.030447338,0.0044234,0,0.115,0.002964328,0.0381193,0,0.132,0.028973316,0.0037729,0,0.102,0.002531812,0.0343464,0,0.118,0.027301515,0.0031224,0,0.092,0.002363222,0.0330454,0,0.107,0.026162533,0.0031224,0,0.084,0.002288715,0.0318745,0,0.098,0.025039437,0.0031224,0,0.077,0.002278765,0.0262802,0,0.09,0.021993417,0.0024719,0,0.071,0.002386524,0.0243287,0,0.083,0.019467714,0.0031224,0,0.066,0.002741092,0.0218568,0,0.078,0.017177866,0.0037729,0,0.061,0.003439278,0.0162625,0,0.073,0.015628805,0.0055943,0,0.058,0.004708674,0.0162625,0,0.068,0.016191489,0.0106682,0,0.054,0.00679766,0.0162625,0,0.064,0.024026553,0.0162625,0,0.051,0.008981084,0.0200354,0,0.061,0.030315382,0.015612,0,0.048,0.00907563,0.015612,0,0.058,0.025523433,0.0100177,0,0.046,0.007052405
85,1.85,0,5,2.114516129,0.0520584,0,1.08,0.064152332,0.0878976,0,2.3,0.083432544,0.0289068,0,0.43,0.030511829,0.0389784,0,1.14,0.043709477,0.0213204,0,0.3,0.021216677,0.0238056,0,0.77,0.03443282,0.015042,0,0.23,0.014724047,0.0219744,0,0.4,0.033285871,0.0100716,0,0.184,0.009647632,0.0251136,0,0.33,0.033345516,0.0062784,0,0.153,0.006295787,0.0269448,0,0.21,0.031964962,0.0037932,0,0.131,0.004002141,0.0257676,0,0.15,0.030447338,0.0031392,0,0.115,0.002964328,0.0257676,0,0.132,0.028973316,0.0031392,0,0.102,0.002531812,0.0244596,0,0.118,0.027301515,0.0031392,0,0.092,0.002363222,0.0244596,0,0.107,0.026162533,0.0031392,0,0.084,0.002288715,0.0238056,0,0.098,0.025039437,0.0031392,0,0.077,0.002278765,0.0201432,0,0.09,0.021993417,0.0031392,0,0.071,0.002386524,0.0181812,0,0.083,0.019467714,0.0037932,0,0.066,0.002741092,0.017004,0,0.078,0.017177866,0.0056244,0,0.061,0.003439278,0.0138648,0,0.073,0.015628805,0.0075864,0,0.058,0.004708674,0.0119028,0,0.068,0.016191489,0.0132108,0,0.054,0.00679766,0.0213204,0,0.064,0.024026553,0.0206664,0,0.051,0.008981084,0.0206664,0,0.061,0.030315382,0.0194892,0,0.048,0.00907563,0.015696,0,0.058,0.025523433,0.0138648,0,0.046,0.007052405
86,2.13,0,5,2.114516129,0.0541856,0,1.08,0.064152332,0.09512,0,2.3,0.083432544,0.0069536,0,0.43,0.030511829,0.046576,0,1.14,0.043709477,0.0056416,0,0.3,0.021216677,0.0364736,0,0.77,0.03443282,0.0044608,0,0.23,0.014724047,0.0346368,0,0.4,0.033285871,0.0038048,0,0.184,0.009647632,0.0339808,0,0.33,0.033345516,0.0031488,0,0.153,0.006295787,0.0328,0,0.21,0.031964962,0.0024928,0,0.131,0.004002141,0.031488,0,0.15,0.030447338,0.0024928,0,0.115,0.002964328,0.030832,0,0.132,0.028973316,0.0024928,0,0.102,0.002531812,0.030832,0,0.118,0.027301515,0.0018368,0,0.092,0.002363222,0.0296512,0,0.107,0.026162533,0.0018368,0,0.084,0.002288715,0.0276832,0,0.098,0.025039437,0.0018368,0,0.077,0.002278765,0.0265024,0,0.09,0.021993417,0.0018368,0,0.071,0.002386524,0.0220416,0,0.083,0.019467714,0.0018368,0,0.066,0.002741092,0.0202048,0,0.078,0.017177866,0.001312,0,0.061,0.003439278,0.015744,0,0.073,0.015628805,0.001312,0,0.058,0.004708674,0.0226976,0,0.068,0.016191489,0.0018368,0,0.054,0.00679766,0.031488,0,0.064,0.024026553,0.0018368,0,0.051,0.008981084,0.0440832,0,0.061,0.030315382,0.0024928,0,0.048,0.00907563,0.0384416,0,0.058,0.025523433,0.0018368,0,0.046,0.007052405
87,2.11,0,5,2.114516129,0.0529945,0,1.08,0.064152332,0.0782425,0,2.3,0.083432544,0.0227495,0,0.43,0.030511829,0.052337,0,1.14,0.043709477,0.013939,0,0.3,0.021216677,0.050496,0,0.77,0.03443282,0.0088105,0,0.23,0.014724047,0.0466825,0,0.4,0.033285871,0.006312,0,0.184,0.009647632,0.042343,0,0.33,0.033345516,0.0038135,0,0.153,0.006295787,0.0385295,0,0.21,0.031964962,0.003156,0,0.131,0.004002141,0.034716,0,0.15,0.030447338,0.003156,0,0.115,0.002964328,0.0322175,0,0.132,0.028973316,0.0024985,0,0.102,0.002531812,0.0290615,0,0.118,0.027301515,0.0024985,0,0.092,0.002363222,0.026563,0,0.107,0.026162533,0.003156,0,0.084,0.002288715,0.026563,0,0.098,0.025039437,0.0024985,0,0.077,0.002278765,0.022092,0,0.09,0.021993417,0.0038135,0,0.071,0.002386524,0.020251,0,0.083,0.019467714,0.004997,0,0.066,0.002741092,0.0164375,0,0.078,0.017177866,0.008153,0,0.061,0.003439278,0.014465,0,0.073,0.015628805,0.009468,0,0.058,0.004708674,0.01578,0,0.068,0.016191489,0.0164375,0,0.054,0.00679766,0.025248,0,0.064,0.024026553,0.022092,0,0.051,0.008981084,0.022092,0,0.061,0.030315382,0.020777,0,0.048,0.00907563,0.018936,0,0.058,0.025523433,0.013939,0,0.046,0.007052405
88,1.91,0,5,2.114516129,0.0573716,0,1.08,0.064152332,0.0803462,0,2.3,0.083432544,0.0286858,0,0.43,0.030511829,0.031801,0,1.14,0.043709477,0.0205084,0,0.3,0.021216677,0.0236236,0,0.77,0.03443282,0.014278,0,0.23,0.014724047,0.0236236,0,0.4,0.033285871,0.0093456,0,0.184,0.009647632,0.0242726,0,0.33,0.033345516,0.0055814,0,0.153,0.006295787,0.0249216,0,0.21,0.031964962,0.0037642,0,0.131,0.004002141,0.0255706,0,0.15,0.030447338,0.0031152,0,0.115,0.002964328,0.0249216,0,0.132,0.028973316,0.0031152,0,0.102,0.002531812,0.0249216,0,0.118,0.027301515,0.0024662,0,0.092,0.002363222,0.0242726,0,0.107,0.026162533,0.0018172,0,0.084,0.002288715,0.0236236,0,0.098,0.025039437,0.001298,0,0.077,0.002278765,0.0199892,0,0.09,0.021993417,0.001298,0,0.071,0.002386524,0.0186912,0,0.083,0.019467714,0.0018172,0,0.066,0.002741092,0.0186912,0,0.078,0.017177866,0.001298,0,0.061,0.003439278,0.016225,0,0.073,0.015628805,0.001298,0,0.058,0.004708674,0.016874,0,0.068,0.016191489,0.001298,0,0.054,0.00679766,0.031801,0,0.064,0.024026553,0.0018172,0,0.051,0.008981084,0.0349162,0,0.061,0.030315382,0.0018172,0,0.048,0.00907563,0.029854,0,0.058,0.025523433,0.001298,0,0.046,0.007052405
89,1.82,0,5,2.114516129,0.0543095,0,1.08,0.064152332,0.0871845,0,2.3,0.083432544,0.007627,0,0.43,0.030511829,0.046025,0,1.14,0.043709477,0.006312,0,0.3,0.021216677,0.0340585,0,0.77,0.03443282,0.004997,0,0.23,0.014724047,0.029719,0,0.4,0.033285871,0.004471,0,0.184,0.009647632,0.029719,0,0.33,0.033345516,0.0038135,0,0.153,0.006295787,0.0277465,0,0.21,0.031964962,0.003156,0,0.131,0.004002141,0.027089,0,0.15,0.030447338,0.003156,0,0.115,0.002964328,0.0259055,0,0.132,0.028973316,0.003156,0,0.102,0.002531812,0.0245905,0,0.118,0.027301515,0.003156,0,0.092,0.002363222,0.0227495,0,0.107,0.026162533,0.003156,0,0.084,0.002288715,0.020777,0,0.098,0.025039437,0.003156,0,0.077,0.002278765,0.0182785,0,0.09,0.021993417,0.003156,0,0.071,0.002386524,0.0151225,0,0.083,0.019467714,0.0038135,0,0.066,0.002741092,0.0132815,0,0.078,0.017177866,0.004471,0,0.061,0.003439278,0.0151225,0,0.073,0.015628805,0.0056545,0,0.058,0.004708674,0.012624,0,0.068,0.016191489,0.008153,0,0.054,0.00679766,0.0214345,0,0.064,0.024026553,0.0101255,0,0.051,0.008981084,0.023407,0,0.061,0.030315382,0.010783,0,0.048,0.00907563,0.017621,0,0.058,0.025523433,0.009468,0,0.046,0.007052405
90,1.62,0,5,2.114516129,0.047448,0,1.08,0.064152332,0.0752578,0,2.3,0.083432544,0.0108076,0,0.43,0.030511829,0.03295,0,1.14,0.043709477,0.0076444,0,0.3,0.021216677,0.0259646,0,0.77,0.03443282,0.0056674,0,0.23,0.014724047,0.0253056,0,0.4,0.033285871,0.0044812,0,0.184,0.009647632,0.0266236,0,0.33,0.033345516,0.0038222,0,0.153,0.006295787,0.0266236,0,0.21,0.031964962,0.0031632,0,0.131,0.004002141,0.0259646,0,0.15,0.030447338,0.0025042,0,0.115,0.002964328,0.0253056,0,0.132,0.028973316,0.0025042,0,0.102,0.002531812,0.0253056,0,0.118,0.027301515,0.0025042,0,0.092,0.002363222,0.0246466,0,0.107,0.026162533,0.0018452,0,0.084,0.002288715,0.0239876,0,0.098,0.025039437,0.0018452,0,0.077,0.002278765,0.0202972,0,0.09,0.021993417,0.0018452,0,0.071,0.002386524,0.0183202,0,0.083,0.019467714,0.001318,0,0.066,0.002741092,0.015816,0,0.078,0.017177866,0.001318,0,0.061,0.003439278,0.0139708,0,0.073,0.015628805,0.000659,0,0.058,0.004708674,0.0133118,0,0.068,0.016191489,0.000659,0,0.054,0.00679766,0.0176612,0,0.064,0.024026553,0.000659,0,0.051,0.008981084,0.0221424,0,0.061,0.030315382,0.000659,0,0.048,0.00907563,0.015816,0,0.058,0.025523433,0.000659,0,0.046,0.007052405
91,2.06,0,5,2.114516129,0.0585152,0,1.08,0.064152332,0.0913152,0,2.3,0.083432544,0.0175808,0,0.43,0.030511829,0.0591712,0,1.14,0.043709477,0.0107584,0,0.3,0.021216677,0.0490688,0,0.77,0.03443282,0.0076096,0,0.23,0.014724047,0.0422464,0,0.4,0.033285871,0.0049856,0,0.184,0.009647632,0.0396224,0,0.33,0.033345516,0.0038048,0,0.153,0.006295787,0.0359488,0,0.21,0.031964962,0.0024928,0,0.131,0.004002141,0.032144,0,0.15,0.030447338,0.0018368,0,0.115,0.002964328,0.0289952,0,0.132,0.028973316,0.0018368,0,0.102,0.002531812,0.0270272,0,0.118,0.027301515,0.0018368,0,0.092,0.002363222,0.0245344,0,0.107,0.026162533,0.001312,0,0.084,0.002288715,0.0233536,0,0.098,0.025039437,0.001312,0,0.077,0.002278765,0.0188928,0,0.09,0.021993417,0.001312,0,0.071,0.002386524,0.015744,0,0.083,0.019467714,0.001312,0,0.066,0.002741092,0.0139072,0,0.078,0.017177866,0.001312,0,0.061,0.003439278,0.0139072,0,0.073,0.015628805,0.001312,0,0.058,0.004708674,0.0112832,0,0.068,0.016191489,0.001312,0,0.054,0.00679766,0.0164,0,0.064,0.024026553,0.001312,0,0.051,0.008981084,0.0164,0,0.061,0.030315382,0.001312,0,0.048,0.00907563,0.015088,0,0.058,0.025523433,0.001312,0,0.046,0.007052405
92,1.61,0,5,2.114516129,0.0491942,0,1.08,0.064152332,0.0734668,0,2.3,0.083432544,0.0193402,0,0.43,0.030511829,0.0355652,0,1.14,0.043709477,0.0131098,0,0.3,0.021216677,0.0199892,0,0.77,0.03443282,0.0093456,0,0.23,0.014724047,0.0205084,0,0.4,0.033285871,0.0062304,0,0.184,0.009647632,0.0242726,0,0.33,0.033345516,0.0037642,0,0.153,0.006295787,0.0255706,0,0.21,0.031964962,0.0024662,0,0.131,0.004002141,0.0249216,0,0.15,0.030447338,0.0018172,0,0.115,0.002964328,0.0255706,0,0.132,0.028973316,0.0018172,0,0.102,0.002531812,0.0249216,0,0.118,0.027301515,0.001298,0,0.092,0.002363222,0.0236236,0,0.107,0.026162533,0.001298,0,0.084,0.002288715,0.0231044,0,0.098,0.025039437,0.001298,0,0.077,0.002278765,0.0199892,0,0.09,0.021993417,0.0018172,0,0.071,0.002386524,0.0186912,0,0.083,0.019467714,0.0024662,0,0.066,0.002741092,0.015576,0,0.078,0.017177866,0.0031152,0,0.061,0.003439278,0.0137588,0,0.073,0.015628805,0.0037642,0,0.058,0.004708674,0.0093456,0,0.068,0.016191489,0.0049324,0,0.054,0.00679766,0.015576,0,0.064,0.024026553,0.0049324,0,0.051,0.008981084,0.0131098,0,0.061,0.030315382,0.0044132,0,0.048,0.00907563,0.0124608,0,0.058,0.025523433,0.0037642,0,0.046,0.007052405
93,2.04,0,5,2.114516129,0.0860654,0,1.08,0.064152332,0.0677452,0,2.3,0.083432544,0.064582,0,0.43,0.030511829,0.0253056,0,1.14,0.043709477,0.04613,0,0.3,0.021216677,0.0228014,0,0.77,0.03443282,0.030973,0,0.23,0.014724047,0.0284688,0,0.4,0.033285871,0.0189792,0,0.184,0.009647632,0.0297868,0,0.33,0.033345516,0.0108076,0,0.153,0.006295787,0.030314,0,0.21,0.031964962,0.0056674,0,0.131,0.004002141,0.0291278,0,0.15,0.030447338,0.0038222,0,0.115,0.002964328,0.0278098,0,0.132,0.028973316,0.0025042,0,0.102,0.002531812,0.0246466,0,0.118,0.027301515,0.0025042,0,0.092,0.002363222,0.0234604,0,0.107,0.026162533,0.0018452,0,0.084,0.002288715,0.0214834,0,0.098,0.025039437,0.0018452,0,0.077,0.002278765,0.0196382,0,0.09,0.021993417,0.0018452,0,0.071,0.002386524,0.0183202,0,0.083,0.019467714,0.0025042,0,0.066,0.002741092,0.015816,0,0.078,0.017177866,0.0025042,0,0.061,0.003439278,0.0119938,0,0.073,0.015628805,0.0031632,0,0.058,0.004708674,0.014498,0,0.068,0.016191489,0.0038222,0,0.054,0.00679766,0.014498,0,0.064,0.024026553,0.0038222,0,0.051,0.008981084,0.015157,0,0.061,0.030315382,0.0038222,0,0.048,0.00907563,0.0126528,0,0.058,0.025523433,0.0031632,0,0.046,0.007052405
